State,Num_code_for_state,year,Citizen_Ideology,Government_Ideology
Idaho,12,1967,40.64191818,27.41017723
Idaho,12,1968,36.02767944,27.41017723
Idaho,12,1969,51.08403778,35.81776047
Idaho,12,1970,51.67854309,34.77723694
Idaho,12,1971,47.44565964,53.50675201
Idaho,12,1972,44.06499863,53.50675201
Idaho,12,1973,44.39058304,48.27296829
Idaho,12,1974,37.54346466,48.27296829
Idaho,12,1975,38.67419052,44.36619949
Idaho,12,1976,34.59527969,44.36619568
Idaho,12,1977,36.92699432,45.78039551
Idaho,12,1978,34.14436722,45.78039551
Idaho,12,1979,23.70716095,47.19459534
Idaho,12,1980,31.71849442,47.19459534
Idaho,12,1981,32.98048401,41.10640717
Idaho,12,1982,32.72148514,41.10640717
Idaho,12,1983,22.93154907,41.10640717
Idaho,12,1984,19.99264908,41.10640717
Idaho,12,1985,16.34563828,37.88564301
Idaho,12,1986,23.56365967,37.88564301
Idaho,12,1987,26.04142761,37.88564301
Idaho,12,1988,29.32144165,37.88564301
Idaho,12,1989,20.98285675,39.57634354
Idaho,12,1990,21.92683029,39.57634354
Idaho,12,1991,34.27593613,43.8003006
Idaho,12,1992,40.72530365,43.8003006
Idaho,12,1993,35.13951111,43.64520645
Idaho,12,1994,22.91744041,43.64520645
Idaho,12,1995,19.84089661,21.37827301
Idaho,12,1996,20.13241005,21.37827301
Idaho,12,1997,13.47280407,21.37827301
Idaho,12,1998,30.0405159,21.37827301
Idaho,12,1999,25.20083427,23.47837067
Idaho,12,2000,17.7465992,23.47837067
Idaho,12,2001,22.05303955,24.79878998
Idaho,12,2002,16.44430733,24.79878998
Idaho,12,2003,22.46538925,24.79878998
Idaho,12,2004,18.98292542,24.79878998
Idaho,12,2005,33.2996521,24.79878998
Idaho,12,2006,23.157341,24.79878998
Idaho,12,2007,31.64930725,25.46529388
Idaho,12,2008,36.25172424,25.46529388
Idaho,12,2009,27.69239998,25.68745422
Idaho,12,2010,19.7222271,25.68745422
Idaho,12,2011,24.30764771,22.53520966
Idaho,12,2012,27.13394928,22.53520966
Idaho,12,2013,24.53231621,22.53520966
Idaho,12,2014,25.25938034,22.53520966
Idaho,12,2015,25.63771629,22.53520966
Idaho,12,2016,24.30561829,22.53520966
Illinois,13,1960,58.23987961,38.14855194
Illinois,13,1961,52.35095978,57.7347374
Illinois,13,1962,52.30389023,57.7347374
Illinois,13,1963,54.58371353,55.48881912
Illinois,13,1964,55.94225311,55.48881912
Illinois,13,1965,47.33429337,62.72812271
Illinois,13,1966,46.36517715,62.72812271
Illinois,13,1967,46.07883072,54.78107071
Illinois,13,1968,59.74371338,54.78107071
Illinois,13,1969,52.56703568,37.1716423
Illinois,13,1970,48.44520187,37.1716423
Illinois,13,1971,50.82181168,42.52367401
Illinois,13,1972,49.65828705,42.52367401
Illinois,13,1973,54.61928177,59.78316498
Illinois,13,1974,49.70433044,59.78316498
Illinois,13,1975,58.41142273,68.30741882
Illinois,13,1976,50.09555054,68.30741882
Illinois,13,1977,49.83871078,49.70087051
Illinois,13,1978,46.35441208,49.70087051
Illinois,13,1979,50.41311264,46.79747009
Illinois,13,1980,45.69788361,46.79747009
Illinois,13,1981,45.7242775,42.76791763
Illinois,13,1982,53.1004715,42.76791763
Illinois,13,1983,53.43735504,49.59745407
Illinois,13,1984,53.28404236,49.59745407
Illinois,13,1985,52.00573349,47.11702728
Illinois,13,1986,51.96165085,47.11702728
Illinois,13,1987,53.42764282,46.15783691
Illinois,13,1988,58.38553619,46.15783691
Illinois,13,1989,53.54431534,45.68433762
Illinois,13,1990,51.47376633,45.68433762
Illinois,13,1991,50.7135849,46.76373672
Illinois,13,1992,57.43489075,46.76373672
Illinois,13,1993,51.63550186,40.13912964
Illinois,13,1994,47.11792374,40.13912964
Illinois,13,1995,47.33747864,35.01949692
Illinois,13,1996,52.85073853,35.01949692
Illinois,13,1997,59.93393326,39.6120224
Illinois,13,1998,54.35975266,39.6120224
Illinois,13,1999,58.14704895,40.17237091
Illinois,13,2000,54.38930511,40.17237091
Illinois,13,2001,58.65015793,40.3126564
Illinois,13,2002,55.38861084,40.3126564
Illinois,13,2003,57.44496155,67.74250793
Illinois,13,2004,60.50172043,67.74250793
Illinois,13,2005,61.70262146,65.78104401
Illinois,13,2006,59.06578827,65.78104401
Illinois,13,2007,69.51467896,67.56453705
Illinois,13,2008,67.27897644,67.87700653
Illinois,13,2009,63.70098114,68.35585022
Illinois,13,2010,56.80526733,68.35585022
Illinois,13,2011,60.72493744,68.57622528
Illinois,13,2012,58.90903473,68.57622528
Illinois,13,2013,52.05008698,67.65592957
Illinois,13,2014,53.69101715,67.65592957
Illinois,13,2015,58.16982651,51.03461456
Illinois,13,2016,62.8222847,51.03461456
Indiana,14,1960,57.15810013,45.31604767
Indiana,14,1961,48.26519775,57.28489685
Indiana,14,1962,48.29640961,57.28489685
Indiana,14,1963,51.92336273,55.74851608
Indiana,14,1964,52.7065773,56.09718704
Indiana,14,1965,42.44621277,65.92051697
Indiana,14,1966,40.18972778,65.92051697
Indiana,14,1967,41.65613556,57.62165833
Indiana,14,1968,41.68328857,57.62165833
Indiana,14,1969,47.61442566,30.82064056
Indiana,14,1970,47.26410294,30.82064056
Indiana,14,1971,47.50709915,33.84018326
Indiana,14,1972,47.61384964,33.84018326
Indiana,14,1973,47.28503799,32.22401047
Indiana,14,1974,45.02629089,31.50330544
Indiana,14,1975,55.44239807,45.93796921
Indiana,14,1976,44.00608826,45.93796921
Indiana,14,1977,42.99679947,42.26038361
Indiana,14,1978,36.87503052,42.26038361
Indiana,14,1979,40.12058258,37.42243576
Indiana,14,1980,38.24655533,37.42243576
Indiana,14,1981,41.5713768,33.83874512
Indiana,14,1982,51.31455612,33.83874512
Indiana,14,1983,46.31351852,32.1711998
Indiana,14,1984,39.81341171,32.1711998
Indiana,14,1985,38.60256195,31.23024178
Indiana,14,1986,42.60719681,31.23024178
Indiana,14,1987,47.4295845,32.21092987
Indiana,14,1988,52.3413353,32.21092987
Indiana,14,1989,47.2706604,52.64202881
Indiana,14,1990,43.91823196,51.50696945
Indiana,14,1991,46.14811325,54.00527954
Indiana,14,1992,49.88626099,54.00527954
Indiana,14,1993,46.36177063,52.89997101
Indiana,14,1994,35.4869194,52.89997101
Indiana,14,1995,34.96058655,44.40121841
Indiana,14,1996,38.20276642,44.40121841
Indiana,14,1997,40.29866409,50.22793198
Indiana,14,1998,41.9575882,50.22793198
Indiana,14,1999,48.96306229,50.8271904
Indiana,14,2000,38.93600082,50.8271904
Indiana,14,2001,46.12667084,49.95536423
Indiana,14,2002,42.82117462,49.93037796
Indiana,14,2003,46.09898758,50.28995514
Indiana,14,2004,45.98829651,50.28995514
Indiana,14,2005,49.66132355,27.37542343
Indiana,14,2006,52.70637512,27.37542343
Indiana,14,2007,53.20748901,31.46375275
Indiana,14,2008,50.43162918,31.46375275
Indiana,14,2009,48.22389221,29.73641968
Indiana,14,2010,40.42869568,29.73641968
Indiana,14,2011,39.25485992,23.80533791
Indiana,14,2012,37.2856636,23.80533791
Indiana,14,2013,40.62100601,24.79878998
Indiana,14,2014,40.42891693,24.79878998
Indiana,14,2015,40.02309799,24.79878998
Indiana,14,2016,41.66567993,24.79878998
Iowa,15,1960,57.26612473,51.47093201
Iowa,15,1961,45.67957687,30.13078308
Iowa,15,1962,45.56229401,30.13078308
Iowa,15,1963,51.57325363,47.83702087
Iowa,15,1964,53.28577042,47.83702087
Iowa,15,1965,41.6390152,66.48930359
Iowa,15,1966,38.41242218,65.73150635
Iowa,15,1967,42.74583435,55.49240494
Iowa,15,1968,45.65515518,55.49240494
Iowa,15,1969,52.85378647,29.35110474
Iowa,15,1970,52.07897949,29.35110474
Iowa,15,1971,45.56496811,29.35110474
Iowa,15,1972,47.79914093,29.35110474
Iowa,15,1973,47.86563873,26.58135796
Iowa,15,1974,52.72887421,27.08293343
Iowa,15,1975,58.30363083,47.56539154
Iowa,15,1976,51.90370178,47.56539154
Iowa,15,1977,54.67786789,50.02858734
Iowa,15,1978,46.37220001,50.02858734
Iowa,15,1979,45.04454422,38.51005936
Iowa,15,1980,47.98970413,37.90543365
Iowa,15,1981,44.19853592,37.4924202
Iowa,15,1982,60.55387497,37.4924202
Iowa,15,1983,48.93241882,49.5079155
Iowa,15,1984,39.1016922,49.5079155
Iowa,15,1985,57.65175629,49.79758453
Iowa,15,1986,52.2076149,49.79758453
Iowa,15,1987,54.32581711,50.48651886
Iowa,15,1988,61.03331757,50.48651886
Iowa,15,1989,49.64545441,51.11334991
Iowa,15,1990,49.97696304,51.11334991
Iowa,15,1991,50.02158737,47.42008972
Iowa,15,1992,53.04231644,48.07649231
Iowa,15,1993,46.27119827,43.07364273
Iowa,15,1994,42.37159348,43.07364273
Iowa,15,1995,42.88014984,40.71277618
Iowa,15,1996,41.25815964,40.71277618
Iowa,15,1997,40.77200317,37.64667892
Iowa,15,1998,42.58216476,38.23289871
Iowa,15,1999,48.33892441,51.12967682
Iowa,15,2000,38.67299652,51.12967682
Iowa,15,2001,51.18151855,51.12967682
Iowa,15,2002,41.53098297,51.71589279
Iowa,15,2003,47.85461044,50.52858734
Iowa,15,2004,51.17184448,51.04018784
Iowa,15,2005,50.25867462,55.17814255
Iowa,15,2006,52.47611618,55.17814255
Iowa,15,2007,55.4658432,62.61661148
Iowa,15,2008,56.95163727,62.06174469
Iowa,15,2009,53.30737686,63.13883591
Iowa,15,2010,48.09265518,63.13883591
Iowa,15,2011,42.55495834,34.77553177
Iowa,15,2012,40.58205032,34.77553177
Iowa,15,2013,44.87281418,37.90401077
Iowa,15,2014,41.85290527,37.5130806
Iowa,15,2015,42.48844528,32.98591995
Iowa,15,2016,54.41446686,32.98591995
Kansas,16,1960,48.95130157,51.65104294
Kansas,16,1961,41.73056793,37.71378326
Kansas,16,1962,42.04145813,37.71378326
Kansas,16,1963,41.41014862,39.9611969
Kansas,16,1964,42.31029892,39.9611969
Kansas,16,1965,28.50454903,39.92526627
Kansas,16,1966,26.99431038,39.92526627
Kansas,16,1967,28.57716179,49.38943481
Kansas,16,1968,30.82830811,49.38943481
Kansas,16,1969,34.92915344,48.50271606
Kansas,16,1970,34.86504364,48.50271606
Kansas,16,1971,46.28167343,50.40241241
Kansas,16,1972,33.72701263,50.40241241
Kansas,16,1973,42.25534439,50.40241241
Kansas,16,1974,43.59209442,50.40241241
Kansas,16,1975,49.85861206,39.08047867
Kansas,16,1976,40.40189743,39.08047867
Kansas,16,1977,38.94824219,43.16252518
Kansas,16,1978,35.39319611,43.16252518
Kansas,16,1979,32.69921494,47.67709351
Kansas,16,1980,29.31825066,47.67709351
Kansas,16,1981,33.26605225,44.81240845
Kansas,16,1982,38.87652969,44.81240845
Kansas,16,1983,35.4473381,45.52957916
Kansas,16,1984,30.03315353,45.52957916
Kansas,16,1985,30.4918232,45.21629715
Kansas,16,1986,30.18204117,45.21629715
Kansas,16,1987,35.7722702,34.96547318
Kansas,16,1988,44.15822983,34.96547318
Kansas,16,1989,33.90491867,37.17398071
Kansas,16,1990,37.60845566,37.17398071
Kansas,16,1991,33.40642929,49.31179047
Kansas,16,1992,44.99161148,49.31179047
Kansas,16,1993,37.5293808,46.97369385
Kansas,16,1994,31.99026489,46.97369385
Kansas,16,1995,34.29273224,31.65421295
Kansas,16,1996,36.53059006,31.65421295
Kansas,16,1997,36.57378387,26.44198608
Kansas,16,1998,32.62705994,26.44198608
Kansas,16,1999,36.0478363,27.02213287
Kansas,16,2000,19.35375023,27.02213287
Kansas,16,2001,31.22617912,27.02213287
Kansas,16,2002,30.67481422,27.02213287
Kansas,16,2003,35.78794861,45.12575531
Kansas,16,2004,36.59051514,45.12575531
Kansas,16,2005,34.57003784,45.12575531
Kansas,16,2006,40.57600784,45.12575531
Kansas,16,2007,44.38121033,44.78747559
Kansas,16,2008,44.80099869,44.78747559
Kansas,16,2009,42.51202393,45.24647522
Kansas,16,2010,35.05215836,45.24647522
Kansas,16,2011,30.83360672,21.99027252
Kansas,16,2012,36.08285904,21.99027252
Kansas,16,2013,34.65042496,21.99027252
Kansas,16,2014,32.38018036,21.99027252
Kansas,16,2015,33.37453842,21.99027252
Kansas,16,2016,40.06189728,21.99027252
Kentucky,17,1960,61.42039108,64.10606384
Kentucky,17,1961,58.67506027,64.10606384
Kentucky,17,1962,58.63633728,64.10606384
Kentucky,17,1963,62.39612579,62.86720276
Kentucky,17,1964,63.11249161,62.86720276
Kentucky,17,1965,36.42570496,64.48692322
Kentucky,17,1966,34.34870529,64.48692322
Kentucky,17,1967,46.37154388,63.43058395
Kentucky,17,1968,46.64275742,51.88682175
Kentucky,17,1969,37.51065445,52.22806931
Kentucky,17,1970,37.4947052,52.86217499
Kentucky,17,1971,47.1294899,52.6618042
Kentucky,17,1972,34.45875549,62.3910141
Kentucky,17,1973,49.93936157,63.22099304
Kentucky,17,1974,46.12368011,63.22099304
Kentucky,17,1975,43.11535263,61.79218292
Kentucky,17,1976,46.3317337,61.79218292
Kentucky,17,1977,40.41508484,61.79218292
Kentucky,17,1978,38.00259018,61.79218292
Kentucky,17,1979,36.6405983,61.92152786
Kentucky,17,1980,39.12460327,61.92152786
Kentucky,17,1981,47.46586227,61.92152786
Kentucky,17,1982,48.27805328,61.92152786
Kentucky,17,1983,47.88339615,61.92152786
Kentucky,17,1984,49.81226349,61.92152786
Kentucky,17,1985,40.28299332,63.37022018
Kentucky,17,1986,43.95546722,63.37022018
Kentucky,17,1987,45.55263519,63.37022018
Kentucky,17,1988,48.79614639,63.37022018
Kentucky,17,1989,38.97808838,63.37022018
Kentucky,17,1990,39.09044647,63.37022018
Kentucky,17,1991,38.34497452,63.37022018
Kentucky,17,1992,49.22145081,63.37022018
Kentucky,17,1993,44.37070084,62.092556
Kentucky,17,1994,38.21972656,62.092556
Kentucky,17,1995,38.35422897,61.33112717
Kentucky,17,1996,36.12256622,61.33112717
Kentucky,17,1997,33.47897339,58.43455124
Kentucky,17,1998,36.46186829,58.43455124
Kentucky,17,1999,26.26401901,51.1257019
Kentucky,17,2000,15.39739513,48.91022873
Kentucky,17,2001,15.59485722,48.91022873
Kentucky,17,2002,8.449892998,48.91022873
Kentucky,17,2003,33.42810822,51.14841461
Kentucky,17,2004,34.63515854,38.16695023
Kentucky,17,2005,41.63442612,37.33926773
Kentucky,17,2006,39.44261169,37.33926773
Kentucky,17,2007,51.36536026,39.84539032
Kentucky,17,2008,52.29519272,56.53505707
Kentucky,17,2009,44.95580292,56.94417191
Kentucky,17,2010,37.49058533,58.452034
Kentucky,17,2011,37.47274017,54.66568375
Kentucky,17,2012,35.25730133,55.06253052
Kentucky,17,2013,41.20389557,55.66110992
Kentucky,17,2014,41.91704178,55.22104263
Kentucky,17,2015,44.62511063,54.96152115
Kentucky,17,2016,45.85549545,32.53948593
Louisiana,18,1960,29.12663269,57.77666092
Louisiana,18,1961,34.49721527,56.98280716
Louisiana,18,1962,35.93747711,56.98280716
Louisiana,18,1963,35.62623978,58.88832855
Louisiana,18,1964,34.85678482,58.88832855
Louisiana,18,1965,24.28645325,57.55441666
Louisiana,18,1966,22.15598679,57.55441666
Louisiana,18,1967,18.26706505,54.12977982
Louisiana,18,1968,13.40385151,54.12977982
Louisiana,18,1969,10.84177876,53.79275513
Louisiana,18,1970,18.53079987,53.79275513
Louisiana,18,1971,24.4491787,53.91096497
Louisiana,18,1972,16.48915482,53.91096497
Louisiana,18,1973,33.21691132,55.43818665
Louisiana,18,1974,21.31496239,55.43818665
Louisiana,18,1975,23.37691307,58.23692322
Louisiana,18,1976,24.35322189,58.23692322
Louisiana,18,1977,23.3611927,59.375
Louisiana,18,1978,20.31900406,59.375
Louisiana,18,1979,22.58218575,57.67102432
Louisiana,18,1980,24.84522438,46.13933563
Louisiana,18,1981,24.23718643,45.89725494
Louisiana,18,1982,24.03747559,45.89725494
Louisiana,18,1983,29.8156662,45.89725494
Louisiana,18,1984,26.14329147,56.23113632
Louisiana,18,1985,31.69825745,57.45584488
Louisiana,18,1986,34.92857742,57.45584488
Louisiana,18,1987,35.38049316,53.6217308
Louisiana,18,1988,42.74006271,53.6217308
Louisiana,18,1989,31.28903198,55.75117493
Louisiana,18,1990,29.79128265,55.75117493
Louisiana,18,1991,26.69830894,44.3972168
Louisiana,18,1992,37.88263321,56.29610825
Louisiana,18,1993,33.11603165,60.08551407
Louisiana,18,1994,34.56035233,60.08551407
Louisiana,18,1995,28.24271584,60.08551407
Louisiana,18,1996,36.30204391,45.94818878
Louisiana,18,1997,28.543293,46.28520966
Louisiana,18,1998,35.13431168,46.28520966
Louisiana,18,1999,33.34529114,45.70758057
Louisiana,18,2000,24.22431946,45.70758057
Louisiana,18,2001,31.8433075,45.435112
Louisiana,18,2002,31.74290085,45.435112
Louisiana,18,2003,33.74208069,44.41020966
Louisiana,18,2004,41.19297028,59.40643692
Louisiana,18,2005,44.2628746,63.29644775
Louisiana,18,2006,32.82051468,63.29644775
Louisiana,18,2007,45.13144684,60.26156998
Louisiana,18,2008,43.24024582,43.87012863
Louisiana,18,2009,41.7478447,40.88566971
Louisiana,18,2010,36.81895065,41.2016716
Louisiana,18,2011,35.37086105,36.03936768
Louisiana,18,2012,38.55950165,26.66260338
Louisiana,18,2013,39.48742294,28.19211006
Louisiana,18,2014,33.98314667,27.80215073
Louisiana,18,2015,39.24360657,26.01744843
Louisiana,18,2016,45.0276413,26.01744843
Maine,19,1960,67.28604126,41.54929733
Maine,19,1961,55.48360825,43.54879379
Maine,19,1962,55.64694595,43.54879379
Maine,19,1963,73.060112,44.96981812
Maine,19,1964,74.09646606,44.96981812
Maine,19,1965,74.55641174,58.21245193
Maine,19,1966,78.31748199,58.21245193
Maine,19,1967,56.7651825,57.37760162
Maine,19,1968,59.85725021,57.37760162
Maine,19,1969,62.6443634,59.25851059
Maine,19,1970,61.159832,59.25851059
Maine,19,1971,61.911026,60.09354401
Maine,19,1972,62.49773026,60.09354401
Maine,19,1973,73.01989746,59.31487656
Maine,19,1974,75.03825378,59.48188019
Maine,19,1975,73.2591095,57.87581635
Maine,19,1976,61.73768234,57.87581635
Maine,19,1977,67.88790894,56.65291595
Maine,19,1978,46.45536804,56.91284943
Maine,19,1979,53.13285828,60.10818481
Maine,19,1980,46.4174881,60.10818481
Maine,19,1981,55.14896393,62.3962326
Maine,19,1982,56.70694733,62.3962326
Maine,19,1983,61.9696312,67.25352478
Maine,19,1984,66.29364777,67.25352478
Maine,19,1985,54.6254425,66.40223694
Maine,19,1986,63.29977417,66.40223694
Maine,19,1987,70.6521225,54.37767792
Maine,19,1988,78.23234558,54.37767792
Maine,19,1989,64.33351898,55.02587128
Maine,19,1990,59.14985657,55.02587128
Maine,19,1991,72.86806488,56.76559448
Maine,19,1992,69.5039978,56.76559448
Maine,19,1993,65.82055664,56.09298706
Maine,19,1994,64.17362976,56.09298706
Maine,19,1995,60.30899811,53.8202095
Maine,19,1996,52.20160675,53.13521194
Maine,19,1997,71.17118073,59.98493958
Maine,19,1998,69.91620636,59.98493958
Maine,19,1999,62.27345276,60.36263657
Maine,19,2000,54.26172638,59.98493958
Maine,19,2001,71.66330719,58.9590416
Maine,19,2002,65.4427948,60.94997025
Maine,19,2003,66.05895233,63.83090973
Maine,19,2004,66.94895935,63.83090973
Maine,19,2005,77.89714813,63.70686722
Maine,19,2006,70.32110596,63.70686722
Maine,19,2007,77.911026,65.01145172
Maine,19,2008,91.90403748,65.0711441
Maine,19,2009,81.41130829,66.87913513
Maine,19,2010,68.9159317,66.87913513
Maine,19,2011,67.06781006,46.98638916
Maine,19,2012,69.76706696,46.83447647
Maine,19,2013,74.197258,54.75001907
Maine,19,2014,67.9103775,54.93993378
Maine,19,2015,65.24729156,45.07640839
Maine,19,2016,63.92627716,45.07640839
Maryland,20,1960,65.18496704,63.36590958
Maryland,20,1961,62.13000488,62.81857681
Maryland,20,1962,62.50037003,62.81857681
Maryland,20,1963,75.38343811,65.16958618
Maryland,20,1964,76.04084778,65.16958618
Maryland,20,1965,65.39348602,65.80105591
Maryland,20,1966,61.18510056,65.80105591
Maryland,20,1967,69.88774872,55.91884613
Maryland,20,1968,71.27755737,55.91884613
Maryland,20,1969,60.01200867,64.68812561
Maryland,20,1970,55.90945053,64.68812561
Maryland,20,1971,55.36643982,65.45271301
Maryland,20,1972,53.29964066,65.45271301
Maryland,20,1973,57.92822647,65.50553131
Maryland,20,1974,55.20217514,65.50553131
Maryland,20,1975,60.24123383,65.46277618
Maryland,20,1976,57.08429337,65.46277618
Maryland,20,1977,60.05896759,65.95405579
Maryland,20,1978,58.82557297,65.95405579
Maryland,20,1979,59.74798584,66.18281555
Maryland,20,1980,59.32486343,66.18281555
Maryland,20,1981,63.36684799,65.24703979
Maryland,20,1982,61.10775757,65.24703979
Maryland,20,1983,64.17375946,65.24144745
Maryland,20,1984,60.51325226,65.24144745
Maryland,20,1985,63.33582306,65.47858429
Maryland,20,1986,64.84203339,65.47858429
Maryland,20,1987,73.5368576,64.26055908
Maryland,20,1988,77.68531799,64.26055908
Maryland,20,1989,69.46235657,64.26055908
Maryland,20,1990,62.2385025,64.26055908
Maryland,20,1991,64.21408081,65.57919312
Maryland,20,1992,66.26446533,65.57919312
Maryland,20,1993,67.71006012,69.3997345
Maryland,20,1994,62.33577728,69.3997345
Maryland,20,1995,60.50681305,69.74705505
Maryland,20,1996,58.37288284,69.74705505
Maryland,20,1997,61.61105347,69.33266449
Maryland,20,1998,68.68105316,69.33266449
Maryland,20,1999,70.6427536,69.33266449
Maryland,20,2000,63.35731125,69.33266449
Maryland,20,2001,67.57060242,69.33266449
Maryland,20,2002,66.96189117,69.33266449
Maryland,20,2003,61.93775558,50.52816772
Maryland,20,2004,66.82459259,50.52816772
Maryland,20,2005,65.06158447,50.52816772
Maryland,20,2006,70.33847809,50.52816772
Maryland,20,2007,73.69960785,70.00335693
Maryland,20,2008,78.9254303,70.00335693
Maryland,20,2009,65.99415588,68.08629608
Maryland,20,2010,60.18589783,68.08629608
Maryland,20,2011,61.31215286,70.1395874
Maryland,20,2012,62.80096054,70.1395874
Maryland,20,2013,60.78409195,69.42208862
Maryland,20,2014,58.25915909,69.42208862
Maryland,20,2015,59.3705101,44.39414215
Maryland,20,2016,62.58415222,44.39414215
Massachusetts,21,1960,74.96020508,65.93449402
Massachusetts,21,1961,67.05018616,54.68445587
Massachusetts,21,1962,66.87192535,54.68445587
Massachusetts,21,1963,70.86985016,66.90769958
Massachusetts,21,1964,73.04489899,66.90769958
Massachusetts,21,1965,62.16820526,55.24291992
Massachusetts,21,1966,64.12367249,55.24291992
Massachusetts,21,1967,73.77571869,57.27594757
Massachusetts,21,1968,81.10840607,57.27594757
Massachusetts,21,1969,80.91061401,57.65844727
Massachusetts,21,1970,73.77744293,57.65844727
Massachusetts,21,1971,74.4211731,58.89839172
Massachusetts,21,1972,75.86643982,58.89839172
Massachusetts,21,1973,82.97498322,60.44642639
Massachusetts,21,1974,84.51758575,60.44642639
Massachusetts,21,1975,86.87365723,69.26559448
Massachusetts,21,1976,74.41272736,69.26559448
Massachusetts,21,1977,79.19058228,70.15273285
Massachusetts,21,1978,74.03794098,70.15273285
Massachusetts,21,1979,78.58565521,69.38296509
Massachusetts,21,1980,77.47714996,69.38296509
Massachusetts,21,1981,71.03847504,69.70573425
Massachusetts,21,1982,86.44321442,69.70573425
Massachusetts,21,1983,74.83087921,69.70573425
Massachusetts,21,1984,80.09640503,69.70573425
Massachusetts,21,1985,90.3089447,69.33266449
Massachusetts,21,1986,88.61849976,69.33266449
Massachusetts,21,1987,89.10190582,69.37876892
Massachusetts,21,1988,93.91188812,69.37876892
Massachusetts,21,1989,89.56997681,69.83987427
Massachusetts,21,1990,88.29750061,69.83987427
Massachusetts,21,1991,84.12802887,60.74330521
Massachusetts,21,1992,84.10057068,60.74330521
Massachusetts,21,1993,72.33609009,56.63732147
Massachusetts,21,1994,68.44565582,56.63732147
Massachusetts,21,1995,67.82901001,56.63732147
Massachusetts,21,1996,76.27372742,56.63732147
Massachusetts,21,1997,83.34093475,59.64186096
Massachusetts,21,1998,84.39034271,59.64186096
Massachusetts,21,1999,84.43409729,61.01919174
Massachusetts,21,2000,76.92594147,61.01919174
Massachusetts,21,2001,83.53069305,60.30213547
Massachusetts,21,2002,79.16047668,60.30213547
Massachusetts,21,2003,81.48638153,59.90454865
Massachusetts,21,2004,84.61238098,59.90454865
Massachusetts,21,2005,80.02463531,59.29537201
Massachusetts,21,2006,83.27609253,59.29537201
Massachusetts,21,2007,87.86518097,73.12722778
Massachusetts,21,2008,90.53824615,73.12722778
Massachusetts,21,2009,85.83530426,73.61863708
Massachusetts,21,2010,68.04101563,73.61863708
Massachusetts,21,2011,68.2973938,72.80043793
Massachusetts,21,2012,75.5881958,72.80043793
Massachusetts,21,2013,79.72381592,73.49453735
Massachusetts,21,2014,75.47071838,73.49453735
Massachusetts,21,2015,76.18045807,61.54309845
Massachusetts,21,2016,79.93876648,61.54309845
Michigan,22,1960,62.50024796,57.84962463
Michigan,22,1961,53.07070541,56.4498558
Michigan,22,1962,52.31490326,56.4498558
Michigan,22,1963,54.7022171,37.86394119
Michigan,22,1964,55.94216537,37.86394119
Michigan,22,1965,54.1342659,53.93651581
Michigan,22,1966,51.58329391,53.93651581
Michigan,22,1967,57.88279724,44.31925201
Michigan,22,1968,67.27457428,44.31925201
Michigan,22,1969,69.97116089,47.06931305
Michigan,22,1970,59.94369888,47.06931305
Michigan,22,1971,54.1600914,49.21912384
Michigan,22,1972,57.36175156,49.21912384
Michigan,22,1973,51.84124756,48.63648987
Michigan,22,1974,55.00657654,48.63648987
Michigan,22,1975,58.31306839,54.16537476
Michigan,22,1976,50.08137512,54.16537476
Michigan,22,1977,55.11885071,54.76958847
Michigan,22,1978,53.0211525,54.76958847
Michigan,22,1979,58.87391281,55.55677795
Michigan,22,1980,60.17221069,55.55677795
Michigan,22,1981,57.09873962,54.42739105
Michigan,22,1982,60.86739349,54.42739105
Michigan,22,1983,60.72570038,67.99655151
Michigan,22,1984,58.03125381,64.70849609
Michigan,22,1985,56.14593887,63.1352272
Michigan,22,1986,63.2486763,65.29134369
Michigan,22,1987,64.02066803,65.38498688
Michigan,22,1988,73.2779541,65.38498688
Michigan,22,1989,59.9645462,64.47406769
Michigan,22,1990,62.28573608,64.47406769
Michigan,22,1991,60.90110779,47.2260437
Michigan,22,1992,60.99675369,47.2260437
Michigan,22,1993,52.64806366,36.4906311
Michigan,22,1994,50.61640167,36.4906311
Michigan,22,1995,49.17116547,34.2760582
Michigan,22,1996,48.45265198,34.2760582
Michigan,22,1997,56.96777725,38.19116974
Michigan,22,1998,57.04104233,38.3879509
Michigan,22,1999,51.49460983,33.08203125
Michigan,22,2000,53.06146622,33.08203125
Michigan,22,2001,58.16727829,32.66819
Michigan,22,2002,54.85245132,32.66819
Michigan,22,2003,53.19459915,60.88715363
Michigan,22,2004,57.62982178,61.04969025
Michigan,22,2005,56.229599,55.41119766
Michigan,22,2006,59.70505142,55.02029419
Michigan,22,2007,64.41295624,60.22071075
Michigan,22,2008,71.89231873,60.22071075
Michigan,22,2009,61.23849487,61.21915054
Michigan,22,2010,54.74061203,60.77776337
Michigan,22,2011,50.68250275,28.03670502
Michigan,22,2012,53.27964783,27.97782516
Michigan,22,2013,53.5881424,27.57281113
Michigan,22,2014,50.17776489,27.57281113
Michigan,22,2015,53.93254852,27.48937225
Michigan,22,2016,58.04266357,27.48937225
Minnesota,23,1960,57.32863235,63.21876907
Minnesota,23,1961,52.36205292,44.31622696
Minnesota,23,1962,52.40238953,44.31622696
Minnesota,23,1963,60.21450806,50.64603806
Minnesota,23,1964,61.22040558,54.06111145
Minnesota,23,1965,49.2001915,54.7531929
Minnesota,23,1966,47.05922318,54.7531929
